Wavelength_nm,AZURITE - GAMBOGE GA on Paper,AZURITE - GAMBOGE GA on Parchment,AZURITE - LEAD WHITE Glair on Paper,AZURITE - LEAD WHITE Glair on Parchment,AZURITE - LEAD WHITE GA on Paper,AZURITE - LEAD WHITE GA on Parchment,CARMINE - GAMBOGE GA on Paper,CARMINE - GAMBOGE GA on Parchment,CARMINE - LEAD WHITE GA on Paper,CARMINE - LEAD WHITE GA on Parchment,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,CINNABAR - LEAD TIN-YELLOW - LEAD WHITE GA on Paper,CINNABAR - LEAD TIN YELLOW - LEAD WHITE GA on Parchment,CINNABAR - LEAD WHITE Glair on Paper,CINNABAR - LEAD WHITE Glair on Parchment,CINNABAR - LEAD WHITE GA on Paper,CINNABAR - LEAD WHITE GA on Parchment,GAMBOGE - MALACHITE GA on Paper,GAMBOGE - MALACHITE GA on Parchment,GAMBOGE - VERDIGRIS GA on Paper,GAMBOGE - VERDIGRIS GA on Parchment,INDIGO - ORPIMENT GA on Paper,INDIGO - ORPIMENT GA on Parchment,LEAD TIN YELLOW - LEAD WHITE Glair on Paper,LEAD TIN YELLOW - LEAD WHITE Glair on Parchment,LEAD TIN YELLOW - LEAD WHITE GA on Paper,LEAD TIN YELLOW - LEAD WHITE GA on Parchment,MINIUM - LEAD TIN YELLOW Glair on Paper,MINIUM - LEAD TIN YELLOW Glair on Parchment,MINIUM - LEAD TIN YELLOW GA on Paper,MINIUM - LEAD TIN YELLOW GA on Parchment,MALACHITE - LEAD WHITE Glair on Paper,MALACHITE - LEAD WHITE Glair on Parchment,MALACHITE - LEAD WHITE GA on Paper,MALACHITE - LEAD WHITE GA on Parchment,SAFFRON - GAMBOGE GA on Paper,SAFFRON - GAMBOGE GA on Parchment,VERDIGRIS - LEAD WHITE Glair on Paper,VERDIGRIS - LEAD WHITE Glair on Parchment,VERDIGRIS - LEAD WHITE GA on Paper,VERDIGRIS - LEAD WHITE GA on Parchment
2901.97934,1.29397,1.33379,1.34331,1.25593,1.38959,1.42808,1.62941,1.42827,1.2855,1.1334,1.01999,1.09065,1.63205,1.37788,0.818982,0.886464,1.48126,1.45412,1.40571,1.36885,1.51074,1.25505,1.13701,1.25538,0.811579,1.09065,1.39037,1.18674,0.538701,0.913183,1.73789,1.24004,1.17391,1.05453,1.53848,1.40653,1.35203,1.43996,1.26265,1.41165,1.45061,1.41041
2903.549675,1.29854,1.33448,1.35131,1.26838,1.38359,1.42544,1.60564,1.42361,1.28118,1.13868,1.02092,1.089,1.64643,1.38316,0.822217,0.88133,1.48294,1.46708,1.39555,1.37411,1.51022,1.25374,1.13357,1.26914,0.814079,1.089,1.40113,1.19084,0.540408,0.918751,1.76276,1.23522,1.17494,1.05978,1.52629,1.42278,1.36138,1.45841,1.26256,1.39741,1.45541,1.40829
2905.12171,1.29411,1.33025,1.35455,1.28114,1.37208,1.40854,1.57318,1.41411,1.279,1.14992,1.01977,1.08175,1.65394,1.39217,0.823518,0.875201,1.47317,1.47214,1.39023,1.3724,1.50411,1.25183,1.13096,1.28115,0.814886,1.08175,1.38756,1.19422,0.542236,0.91994,1.77395,1.23923,1.17979,1.05685,1.53172,1.44121,1.36849,1.48168,1.25875,1.38551,1.45068,1.41968
2906.695449,1.28252,1.33902,1.35761,1.29117,1.35732,1.39712,1.53146,1.41491,1.28453,1.15979,1.01785,1.07903,1.66306,1.39443,0.824487,0.871318,1.45339,1.48014,1.38161,1.36826,1.50685,1.24814,1.13218,1.28987,0.815277,1.07903,1.39022,1.19789,0.545007,0.919784,1.79075,1.24423,1.1885,1.05236,1.5525,1.45031,1.37926,1.50625,1.26316,1.38179,1.44245,1.43258
2908.270894,1.27346,1.35388,1.35082,1.29239,1.34168,1.38979,1.47518,1.4287,1.28615,1.16498,1.01416,1.07948,1.67124,1.38098,0.823549,0.867524,1.44678,1.48142,1.36361,1.36189,1.50326,1.24231,1.1295,1.29137,0.81442,1.07948,1.4052,1.20097,0.549111,0.920322,1.79618,1.24403,1.19597,1.05051,1.55068,1.43698,1.38358,1.51812,1.2723,1.37953,1.42958,1.43458
2909.848047,1.26815,1.35602,1.33351,1.28726,1.35082,1.37836,1.43943,1.43805,1.29306,1.17109,1.01203,1.07995,1.66636,1.37155,0.82546,0.864042,1.45145,1.49248,1.35475,1.35145,1.50606,1.24672,1.12634,1.2853,0.812356,1.07995,1.41535,1.19655,0.552834,0.926861,1.78688,1.24971,1.20469,1.05472,1.54924,1.41767,1.38236,1.51323,1.27797,1.39239,1.41802,1.4273
2911.426912,1.26462,1.3512,1.31725,1.27436,1.37345,1.36461,1.45286,1.442,1.29994,1.17761,1.00867,1.08046,1.64881,1.36566,0.8293,0.859191,1.44272,1.50149,1.34601,1.3344,1.51278,1.25358,1.12126,1.27471,0.810957,1.08046,1.42402,1.18332,0.555022,0.93436,1.74508,1.2521,1.21439,1.06286,1.5505,1.40021,1.37288,1.49045,1.27707,1.41076,1.4072,1.41581
2913.007491,1.26803,1.35088,1.30427,1.2657,1.38457,1.36994,1.47536,1.44676,1.30203,1.18371,1.00858,1.08997,1.6482,1.36411,0.833646,0.85718,1.44444,1.50222,1.35121,1.32328,1.52252,1.25926,1.12044,1.27164,0.811766,1.08997,1.43088,1.17356,0.556395,0.938875,1.7094,1.24653,1.22342,1.06321,1.55421,1.38191,1.36611,1.47108,1.27857,1.42608,1.40284,1.41645
2914.589788,1.26718,1.349,1.2834,1.25755,1.38328,1.37892,1.47643,1.43851,1.30439,1.18339,1.01099,1.09755,1.66038,1.36002,0.835077,0.859343,1.44231,1.49095,1.37264,1.30809,1.52283,1.25803,1.12104,1.27237,0.812871,1.09755,1.4286,1.16427,0.558512,0.940494,1.69435,1.23946,1.22313,1.05862,1.54766,1.36242,1.35705,1.44932,1.27535,1.43229,1.40623,1.42606
2916.173804,1.267,1.34602,1.27016,1.25047,1.38569,1.3834,1.46673,1.42624,1.31265,1.18509,1.01364,1.09801,1.68475,1.35957,0.835323,0.863665,1.42427,1.48148,1.39548,1.29983,1.52135,1.2569,1.12099,1.27266,0.813645,1.09801,1.4219,1.15799,0.561875,0.94423,1.69831,1.23744,1.22159,1.05924,1.53325,1.35145,1.34953,1.43214,1.27139,1.43823,1.41846,1.4354
2917.759543,1.26654,1.33973,1.26937,1.23661,1.39066,1.37941,1.45816,1.41648,1.31862,1.18603,1.0194,1.09644,1.69946,1.361,0.833952,0.865164,1.40361,1.46924,1.40712,1.29865,1.51425,1.26231,1.11405,1.26654,0.816586,1.09644,1.4192,1.15431,0.56577,0.945057,1.7025,1.23983,1.22402,1.06609,1.53067,1.34322,1.33847,1.4201,1.27572,1.4358,1.41518,1.43701
2919.347007,1.26979,1.33959,1.27212,1.21677,1.39356,1.37637,1.47912,1.41801,1.32995,1.179,1.02751,1.1038,1.7027,1.36766,0.834604,0.86727,1.40193,1.46126,1.41245,1.3002,1.51018,1.2781,1.11173,1.25717,0.820804,1.1038,1.42156,1.15712,0.568471,0.942254,1.71123,1.24331,1.23198,1.08181,1.54227,1.34271,1.32022,1.41954,1.28529,1.43117,1.4071,1.43517
2920.9362,1.27044,1.33282,1.27417,1.2048,1.39405,1.37988,1.50094,1.41866,1.33184,1.16815,1.03376,1.10836,1.69715,1.38166,0.835408,0.867909,1.40466,1.45489,1.4153,1.30134,1.50175,1.28958,1.11693,1.24472,0.823862,1.10836,1.41265,1.15908,0.568337,0.939859,1.71347,1.24394,1.24211,1.09631,1.55151,1.34637,1.30379,1.42414,1.28579,1.42313,1.41658,1.42443
2922.527124,1.27176,1.32281,1.28376,1.21069,1.39201,1.38528,1.51097,1.41994,1.32011,1.16675,1.04303,1.10695,1.71933,1.39666,0.836913,0.869454,1.41209,1.45256,1.4122,1.3047,1.49464,1.29329,1.12064,1.24475,0.827552,1.10695,1.40134,1.16396,0.56661,0.942073,1.73438,1.24601,1.25693,1.11063,1.56895,1.35283,1.30062,1.42949,1.27829,1.42251,1.44251,1.41479
2924.119782,1.27919,1.31233,1.29601,1.22474,1.38346,1.37952,1.52336,1.41649,1.29871,1.16576,1.05268,1.10804,1.7404,1.40565,0.837555,0.873817,1.41955,1.44219,1.40055,1.30542,1.48829,1.28311,1.12112,1.2526,0.827943,1.10804,1.39287,1.17424,0.565381,0.943031,1.76899,1.24673,1.27539,1.12281,1.57783,1.36162,1.29408,1.43986,1.26501,1.42372,1.45581,1.40589
2925.714176,1.28654,1.30456,1.30989,1.24661,1.37536,1.36837,1.54271,1.41783,1.28133,1.16492,1.06049,1.11128,1.74289,1.4193,0.838591,0.881371,1.43081,1.42993,1.39981,1.31195,1.48247,1.27544,1.12079,1.26326,0.828274,1.11128,1.3758,1.19051,0.565211,0.942574,1.81012,1.25366,1.29451,1.13333,1.57952,1.3828,1.29245,1.45497,1.2578,1.42533,1.4572,1.40363
2927.31031,1.28638,1.29614,1.31694,1.26512,1.36747,1.35692,1.5424,1.42628,1.27927,1.1648,1.06096,1.1112,1.72034,1.43339,0.838856,0.884872,1.43521,1.4253,1.40457,1.31446,1.4785,1.26761,1.11843,1.26825,0.828972,1.1112,1.35049,1.19797,0.565608,0.939035,1.82865,1.2625,1.30902,1.13641,1.5983,1.39603,1.29788,1.4606,1.26328,1.42738,1.45285,1.39611
2928.908187,1.2835,1.29516,1.31428,1.27456,1.37043,1.35469,1.53457,1.44057,1.28881,1.16885,1.05428,1.11873,1.70008,1.43334,0.838802,0.888567,1.43896,1.43384,1.40165,1.3117,1.48427,1.25483,1.11862,1.27547,0.829752,1.11873,1.34619,1.19699,0.56686,0.939179,1.83426,1.26916,1.32253,1.13577,1.61107,1.40046,1.30942,1.46662,1.27738,1.43418,1.44903,1.38214
2930.507809,1.28106,1.29619,1.30784,1.27286,1.37134,1.35601,1.52708,1.45039,1.29093,1.17441,1.04629,1.12853,1.68968,1.41521,0.83819,0.891624,1.4473,1.4412,1.38875,1.30439,1.48557,1.24635,1.11773,1.28249,0.828972,1.12853,1.34508,1.19377,0.567974,0.942391,1.81507,1.27128,1.32597,1.13418,1.59186,1.3975,1.31998,1.47214,1.28586,1.4354,1.44093,1.37395
2932.10918,1.27989,1.30074,1.30881,1.27122,1.36828,1.35495,1.52218,1.45667,1.2958,1.17554,1.04661,1.13609,1.6714,1.40714,0.83951,0.894411,1.46035,1.45107,1.378,1.29521,1.48637,1.24825,1.11681,1.28996,0.828841,1.13609,1.35173,1.18866,0.567511,0.948541,1.79118,1.26908,1.31816,1.13731,1.56533,1.39458,1.32508,1.47441,1.28977,1.44334,1.42381,1.3733
2933.712301,1.27394,1.30902,1.31743,1.27019,1.35855,1.34688,1.52018,1.4592,1.30733,1.1768,1.0496,1.1378,1.65424,1.39831,0.838567,0.895365,1.46792,1.45609,1.36827,1.28782,1.47723,1.24367,1.1179,1.29351,0.831144,1.1378,1.36276,1.17998,0.56772,0.955916,1.75862,1.2575,1.30941,1.14117,1.54025,1.38519,1.3229,1.4735,1.2917,1.44465,1.40393,1.37506
2935.317177,1.27564,1.32113,1.32314,1.27591,1.34891,1.34957,1.52327,1.45419,1.32427,1.18252,1.05171,1.14046,1.66363,1.38587,0.836279,0.897201,1.46967,1.45696,1.37507,1.28629,1.46956,1.2328,1.12364,1.29203,0.834292,1.14046,1.36451,1.17666,0.570577,0.963739,1.74021,1.24266,1.30834,1.13858,1.52059,1.37762,1.32725,1.47032,1.29011,1.43746,1.40191,1.38308
2936.923809,1.27364,1.33038,1.31733,1.27809,1.3434,1.35208,1.51635,1.44788,1.3381,1.18335,1.053,1.1396,1.66374,1.37653,0.834265,0.898653,1.45759,1.45089,1.38933,1.27916,1.4615,1.22147,1.12482,1.28826,0.834936,1.1396,1.35611,1.17254,0.574542,0.968165,1.7233,1.23341,1.30312,1.13724,1.49938,1.37703,1.32921,1.45407,1.28041,1.42369,1.4133,1.38923
2938.532201,1.27385,1.33408,1.31302,1.28135,1.3487,1.34308,1.51113,1.44941,1.34187,1.18036,1.0518,1.13704,1.65922,1.37258,0.832994,0.897952,1.44266,1.44964,1.39632,1.27527,1.45402,1.22126,1.12656,1.28697,0.835996,1.13704,1.35392,1.16844,0.577886,0.970105,1.70263,1.2298,1.30155,1.13757,1.47594,1.37541,1.33061,1.43867,1.28292,1.41139,1.42023,1.39878
2940.142356,1.27453,1.33502,1.31538,1.28139,1.35438,1.33508,1.51193,1.4465,1.34305,1.1705,1.04929,1.13593,1.65462,1.36481,0.832467,0.895178,1.43377,1.44308,1.39008,1.27388,1.44923,1.22857,1.12582,1.27792,0.837931,1.13593,1.35676,1.16465,0.579859,0.97104,1.68088,1.22351,1.30289,1.13676,1.46694,1.369,1.32783,1.427,1.29165,1.40338,1.41471,1.40325
2941.754276,1.27346,1.33514,1.32002,1.27974,1.36544,1.34846,1.5224,1.44037,1.35003,1.16909,1.05289,1.13681,1.6615,1.37569,0.835381,0.893773,1.43758,1.43921,1.37827,1.2823,1.45324,1.23972,1.12748,1.26899,0.837784,1.13681,1.35382,1.16326,0.580989,0.972682,1.66027,1.21533,1.3027,1.13757,1.47122,1.36474,1.32733,1.43431,1.29386,1.40103,1.42011,1.39854
2943.367964,1.27427,1.32378,1.3277,1.2823,1.38051,1.3645,1.5279,1.42715,1.3417,1.17401,1.05892,1.13261,1.67645,1.3897,0.838992,0.890287,1.44034,1.43533,1.36533,1.29214,1.46565,1.2455,1.13035,1.2699,0.837599,1.13261,1.34386,1.16253,0.581963,0.976363,1.63262,1.21064,1.30102,1.13755,1.4681,1.35774,1.32832,1.44481,1.2889,1.3974,1.43334,1.394
2944.983424,1.28112,1.31118,1.33757,1.29085,1.39565,1.37407,1.52641,1.4181,1.32244,1.17223,1.06335,1.12952,1.69465,1.39377,0.841864,0.889937,1.44598,1.4291,1.35958,1.29953,1.48201,1.25327,1.12863,1.28103,0.838418,1.12952,1.34887,1.17131,0.583811,0.98221,1.61568,1.21331,1.29813,1.13813,1.46888,1.35222,1.33015,1.44986,1.27937,1.40205,1.44202,1.40228
2946.600658,1.28941,1.30028,1.34223,1.29794,1.39806,1.3745,1.52018,1.40677,1.30893,1.16657,1.06083,1.13075,1.69015,1.39824,0.842777,0.891938,1.43361,1.42591,1.3586,1.3068,1.49157,1.25529,1.1236,1.28742,0.836305,1.13075,1.35424,1.18159,0.585824,0.982054,1.61564,1.21269,1.29086,1.13324,1.47599,1.34384,1.32635,1.45209,1.26671,1.41436,1.43744,1.40923
2948.21967,1.28941,1.2955,1.35202,1.30284,1.39671,1.37663,1.5127,1.40003,1.3103,1.1709,1.05875,1.12809,1.67361,1.40204,0.845161,0.891967,1.41041,1.43439,1.36597,1.31836,1.50352,1.25456,1.11784,1.28604,0.833825,1.12809,1.35575,1.18579,0.586459,0.97758,1.624,1.21164,1.28041,1.12979,1.49078,1.33995,1.3226,1.45083,1.26855,1.42993,1.42207,1.40838
2949.840461,1.28363,1.29523,1.35397,1.30029,1.39717,1.37595,1.50065,1.39183,1.31977,1.17985,1.05596,1.1211,1.65349,1.39294,0.846872,0.892164,1.39158,1.44998,1.3669,1.31898,1.50952,1.25035,1.11083,1.28124,0.833936,1.1211,1.35186,1.1828,0.586119,0.973483,1.63293,1.21222,1.27272,1.12555,1.50395,1.34104,1.32269,1.44458,1.27995,1.43526,1.40816,1.39872
2951.463036,1.28629,1.30462,1.34977,1.29153,1.3929,1.38002,1.49502,1.38146,1.32483,1.19045,1.04881,1.12348,1.65494,1.38031,0.848335,0.899385,1.39125,1.47259,1.36171,1.31471,1.50978,1.24564,1.10651,1.28532,0.836372,1.12348,1.35031,1.18072,0.585916,0.972939,1.64247,1.21997,1.27277,1.11883,1.51184,1.34957,1.32442,1.45342,1.28472,1.43606,1.41323,1.3994
2953.087396,1.29039,1.31695,1.34934,1.28486,1.37882,1.38224,1.49619,1.37209,1.31603,1.19513,1.04516,1.1307,1.65012,1.3661,0.849025,0.906902,1.39946,1.48491,1.34681,1.31057,1.49936,1.24021,1.10336,1.29134,0.839709,1.1307,1.35798,1.18325,0.585812,0.971766,1.63771,1.22964,1.26772,1.10987,1.50937,1.35548,1.31789,1.46084,1.28336,1.44154,1.41295,1.40951
2954.713546,1.2886,1.33036,1.34696,1.28517,1.36415,1.37587,1.50206,1.36662,1.31316,1.19545,1.05138,1.13508,1.66159,1.36464,0.847906,0.912887,1.41943,1.4834,1.32923,1.30932,1.48923,1.23293,1.10329,1.29372,0.845176,1.13508,1.37749,1.18394,0.585649,0.973215,1.64346,1.23586,1.26267,1.10399,1.50956,1.35855,1.30985,1.45893,1.28796,1.44672,1.40371,1.41672
2956.341487,1.27944,1.33459,1.34398,1.28456,1.35009,1.3621,1.50325,1.365,1.31988,1.19974,1.05728,1.13364,1.69437,1.36283,0.844437,0.915562,1.43509,1.47799,1.31869,1.3062,1.47357,1.22077,1.10557,1.28736,0.849557,1.13364,1.3883,1.17772,0.587005,0.976255,1.66621,1.23485,1.26275,1.10096,1.50287,1.36237,1.30301,1.44788,1.29038,1.44123,1.40014,1.42006
2957.971223,1.27456,1.33957,1.34522,1.29015,1.3502,1.35987,1.4994,1.36596,1.32228,1.20695,1.05982,1.13845,1.72562,1.36631,0.842624,0.917672,1.43815,1.46964,1.32864,1.30271,1.46908,1.21275,1.10974,1.27502,0.853488,1.13845,1.39489,1.17194,0.589862,0.980977,1.70825,1.23176,1.27111,1.10158,1.49626,1.37465,1.30005,1.43325,1.29386,1.43548,1.40473,1.41937
2959.602757,1.26632,1.34245,1.33971,1.29182,1.35347,1.36177,1.49375,1.36967,1.31837,1.20737,1.06121,1.14589,1.74,1.36596,0.84318,0.917885,1.43044,1.45234,1.34551,1.29753,1.4656,1.20835,1.11243,1.26016,0.856197,1.14589,1.39183,1.1634,0.591656,0.982958,1.73456,1.22898,1.27521,1.10626,1.49479,1.38605,1.29265,1.41783,1.3002,1.42766,1.40444,1.4085
2961.236092,1.26247,1.33593,1.34164,1.2956,1.35376,1.35601,1.50929,1.38341,1.31361,1.20002,1.06187,1.15337,1.75515,1.35741,0.846845,0.915746,1.42475,1.44671,1.35725,1.29419,1.45852,1.21409,1.11476,1.25138,0.857912,1.15337,1.39065,1.16074,0.592169,0.986881,1.74291,1.22669,1.27765,1.10819,1.48956,1.38556,1.28807,1.41159,1.31723,1.43089,1.40245,1.3974
2962.871231,1.26427,1.32203,1.34817,1.30153,1.35266,1.3525,1.52702,1.39531,1.30886,1.18903,1.06388,1.1558,1.76782,1.3505,0.85045,0.914314,1.41971,1.44142,1.35947,1.29586,1.45527,1.22065,1.11187,1.24398,0.859907,1.1558,1.39164,1.16362,0.593371,0.990055,1.74007,1.21983,1.27812,1.10409,1.48238,1.37538,1.28787,1.40644,1.33313,1.43963,1.39683,1.3783
2964.508176,1.2683,1.31154,1.3495,1.30691,1.36052,1.36484,1.53716,1.41139,1.30609,1.19023,1.07215,1.15633,1.77411,1.36412,0.853303,0.915309,1.42107,1.43718,1.35777,1.30555,1.47513,1.22821,1.10911,1.24429,0.860966,1.15633,1.38809,1.16265,0.596737,0.991871,1.7283,1.21522,1.28054,1.10551,1.47825,1.36474,1.2953,1.40642,1.34023,1.44124,1.39644,1.36908
